"","MA.id","CDSR.id","outcome","modelname","col.group","num_studies","est","se","low","up","width","tau","elpd_waic","p_waic","waic","se_elpd_waic","se_p_waic","se_waic"
"7852",655,"CD012616","MD","ctebayesian","Bayesian",7,0.125048685694887,0.547631190927713,-0.947189075316373,1.20356273746872,2.15075181278509,NA,NA,NA,NA,NA,NA,NA
"7853",655,"CD012616","Cohen's d","ivfe","Frequentist",7,-0.126173242229838,0.107820315432381,-0.337497177279054,0.0851506928193772,0.422647870098431,NA,NA,NA,NA,NA,NA,NA
"7854",655,"CD012616","Cohen's d","ivre","Frequentist",7,0.0912960458371819,0.20731023236129,-0.315024543217576,0.497616634891939,0.812641178109515,0.434681394925575,NA,NA,NA,NA,NA,NA
"7855",655,"CD012616","Cohen's d","htebayesian","Bayesian",7,0.29586358086153,0.769280737688162,-1.21578149727385,1.75495620195062,2.97073769922447,0.567684314172119,-0.910313276657332,6.32557049284357,1.82062655331466,0.329341068476265,0.311002114181381,0.658682136952529
"7856",655,"CD012616","Cohen's d","ctebayesian","Bayesian",7,0.291799177889829,0.643823650388344,-0.963059112928038,1.56673869231709,2.52979780524513,NA,NA,NA,NA,NA,NA,NA
"7857",655,"CD012616","Hedge's g","ivfe","Frequentist",7,0.155400513644745,0.392303707485796,-0.613500624028952,0.924301651318443,1.53780227534739,NA,NA,NA,NA,NA,NA,NA
"7858",655,"CD012616","Hedge's g","ivre","Frequentist",7,0.155400513644745,0.392303707485796,-0.613500624028952,0.924301651318443,1.53780227534739,0,NA,NA,NA,NA,NA,NA
"7859",655,"CD012616","Hedge's g","htebayesian","Bayesian",7,0.171872470348779,0.442217612611473,-0.688992068581517,1.03989298350709,1.72888505208861,0.346120656404944,0.16215192151523,2.12421851541949,-0.32430384303046,0.249522627073303,0.0241549346625549,0.499045254146606
"7860",655,"CD012616","Hedge's g","ctebayesian","Bayesian",7,0.175097387025843,0.369837504893994,-0.547781586883978,0.899766232144626,1.4475478190286,NA,NA,NA,NA,NA,NA,NA
"7861",656,"CD012616","MD","ivfe","Frequentist",7,0.0232709432018755,0.244920941771177,-0.456765281729264,0.503307168133015,0.960072449862279,NA,NA,NA,NA,NA,NA,NA
"7862",656,"CD012616","MD","ivre","Frequentist",7,0.0252092095950709,0.226309970847193,-0.418350182607737,0.468768601797879,0.887118784405616,0.40337057920928,NA,NA,NA,NA,NA,NA
"7863",656,"CD012616","MD","htebayesian","Bayesian",7,0.0908605529103155,0.545272375382914,-0.980648994750788,1.16047500399768,2.14112399874847,0.460561854531989,-0.983165472671067,3.32779567400764,1.96633094534213,0.428496215707332,0.0844279837899072,0.856992431414664
"7864",656,"CD012616","MD","ctebayesian","Bayesian",7,0.0806666234732749,0.457122914486758,-0.817420080062057,0.974407620230565,1.79182770029262,NA,NA,NA,NA,NA,NA,NA
"7865",656,"CD012616","Cohen's d","ivfe","Frequentist",7,0.00264537040440261,0.100691572968404,-0.194706486160357,0.199997226969162,0.394703713129518,NA,NA,NA,NA,NA,NA,NA
"7866",656,"CD012616","Cohen's d","ivre","Frequentist",7,0.0215417998470027,0.148972574405508,-0.270439080672006,0.313522680366012,0.583961761038018,0.260632328010959,NA,NA,NA,NA,NA,NA
"7867",656,"CD012616","Cohen's d","htebayesian","Bayesian",7,-0.0310412590742924,0.784528256899761,-1.52095411432012,1.53133669379552,3.05229080811565,0.58166341067956,-3.05492124875599,6.5416948936668,6.10984249751198,0.275002182655074,0.297537955956491,0.550004365310148
"7868",656,"CD012616","Cohen's d","ctebayesian","Bayesian",7,-0.0267068149492944,0.666477141874532,-1.31965829263466,1.28246493084687,2.60212322348153,NA,NA,NA,NA,NA,NA,NA
"7869",656,"CD012616","Hedge's g","ivfe","Frequentist",7,0.0181951387357733,0.390920187131963,-0.747994348872532,0.784384626344078,1.53237897521661,NA,NA,NA,NA,NA,NA,NA
"7870",656,"CD012616","Hedge's g","ivre","Frequentist",7,0.0181951387357733,0.390920187131963,-0.747994348872532,0.784384626344078,1.53237897521661,0,NA,NA,NA,NA,NA,NA
"7871",656,"CD012616","Hedge's g","htebayesian","Bayesian",7,0.0218810074252232,0.444802745027882,-0.882574903460277,0.844975337048397,1.72755024050867,0.378706602228527,-0.977528690868893,2.15037458299292,1.95505738173779,0.260430391042497,0.0178460378139216,0.520860782084995
"7872",656,"CD012616","Hedge's g","ctebayesian","Bayesian",7,0.00997698591915117,0.372039527869579,-0.722168778060985,0.737465981671966,1.45963475973295,NA,NA,NA,NA,NA,NA,NA
"7873",657,"CD012687","MD","ivfe","Frequentist",5,0.078180692125506,0.122415324019585,-0.161748934108681,0.318110318359693,0.479859252468373,NA,NA,NA,NA,NA,NA,NA
"7874",657,"CD012687","MD","ivre","Frequentist",5,0.113186948507884,0.0830700271543713,-0.0496273129094485,0.276001209925215,0.325628522834664,0.164642984654718,NA,NA,NA,NA,NA,NA
