"","MA.id","CDSR.id","est","se","low","up","width","tau","elpd_waic","p_waic","waic","se_elpd_waic","se_p_waic","se_waic","modelname","col.group","outcome","num_studies"
"6176",6176,"CD007784",-1.57274053561874,2.38277012405897,-6.34721135219786,3.28735679183999,9.63456814403784,5.80159529127567,-14.5792410717044,4.30019105456939,29.1584821434088,13.9914030201836,2.97369985250537,27.9828060403671,"htebayesian.tau100","bayesian","MD",8
"6177",6177,"CD007784",-0.587769643393118,0.80986348008667,-2.13116805474102,1.07593725144359,3.20710530618461,0.648490500529843,-6.62980201101435,7.56874203650481,13.2596040220287,0.23593275124192,0.984677962215043,0.471865502483841,"htebayesian.tau100","bayesian","MD",7
"6178",6178,"CD007784",-48.3488107967878,6.14627582657352,-60.1325996581004,-35.9883932709303,24.1442063871701,30.393601775482,-1254.43359186403,2.87768758820176,2508.86718372807,146.781610964292,0.363100182265554,293.563221928583,"htebayesian.tau100","bayesian","MD",25
"6179",6179,"CD007784",-43.1393684450406,4.99642136117426,-52.9423900221157,-33.2318706446833,19.7105193774324,22.9493481872184,-973.559694350039,3.09434172837382,1947.11938870008,103.313544714624,0.39599229625202,206.627089429249,"htebayesian.tau100","bayesian","MD",22
"6180",6180,"CD007784",2.13109779054536,1.34155668067286,-0.519403975055386,4.80118109312114,5.32058506817653,5.71580629091451,39.5652575130114,6.45079286754867,-79.1305150260228,24.1445839264981,1.02204733077121,48.2891678529963,"htebayesian.tau100","bayesian","MD",20
"6181",6181,"CD007784",-22.8852587584896,10.2958775572139,-42.6674240096554,-2.03074820653022,40.6366758031252,44.555132009246,-456.639730152634,1.28143236641894,913.279460305269,179.821432637841,0.164536054433356,359.642865275682,"htebayesian.tau100","bayesian","MD",18
"6182",6182,"CD007803",-0.788106174665427,1.19076032958437,-3.02129048658858,1.68222246169075,4.70351294827932,1.20474673854504,-6.84955056715124,7.84477672681873,13.6991011343025,1.1429111184239,0.886503013233456,2.2858222368478,"htebayesian.tau100","bayesian","MD",5
"6183",6183,"CD007815",0.157857605939905,1.07079809651258,-1.86934420889598,2.2392958408257,4.10864004972169,0.81427917914916,-1.94456603909943,6.28515068467691,3.88913207819885,0.0838724028111097,0.366653795120676,0.167744805622219,"htebayesian.tau100","bayesian","MD",5
"6184",6184,"CD007815",0.928243174723686,1.35968293337383,-1.74743130720801,3.61248542670022,5.35991673390822,6.00311851567729,15.7888517604619,7.48552428208283,-31.5777035209239,26.2839700013651,0.617138495444218,52.5679400027302,"htebayesian.tau100","bayesian","MD",21
"6185",6185,"CD007815",0.555455875850412,1.10147065529081,-1.67107808987112,2.65693969551398,4.3280177853851,1.97733742128639,1.81272989715424,2.7611775556518,-3.62545979430848,3.90007529228414,0.521142831073762,7.80015058456828,"htebayesian.tau100","bayesian","MD",6
"6186",6186,"CD007815",0.371113193723701,0.296675369250521,-0.224181917192035,0.948136706235992,1.17231862342803,0.754298759625495,3.02742973010231,7.93633599196906,-6.05485946020462,2.02530770187666,0.223538603412342,4.05061540375332,"htebayesian.tau100","bayesian","MD",19
"6187",6187,"CD007815",-0.765740497867144,0.439797196459743,-1.6427895341076,0.0984376734222116,1.74122720752981,1.56258773606701,-21.1485323734156,13.126735022364,42.2970647468313,5.65320923539957,0.745018438058398,11.3064184707991,"htebayesian.tau100","bayesian","MD",19
"6188",6188,"CD007815",-0.0583345307321087,0.250086252487436,-0.567856214123461,0.42588951557269,0.993745729696151,0.440867455070168,-2.66282442181951,3.43183930704855,5.32564884363901,0.969535017726953,0.1956907724998,1.93907003545391,"htebayesian.tau100","bayesian","MD",15
"6189",6189,"CD007815",2.03888040520962,2.2571149926296,-2.48347935454016,6.54119671691933,9.02467607145948,7.59619141124932,24.2341611963498,4.4710418650745,-48.4683223926997,25.2693327101077,0.539312674692912,50.5386654202154,"htebayesian.tau100","bayesian","MD",13
"6190",6190,"CD007815",0.506203009331762,0.405061693696912,-0.345225755033088,1.24842561529769,1.59365137033078,0.972826676349695,2.9670293041403,6.74838352482327,-5.9340586082806,2.59855024815378,0.50677172717279,5.19710049630756,"htebayesian.tau100","bayesian","MD",13
"6191",6191,"CD007815",-0.840687436193102,0.719331218812947,-2.28803564509006,0.576531272638701,2.86456691772876,1.81415319531579,-11.9988098947274,7.24634056674231,23.9976197894547,4.77551495021202,0.671054225269545,9.55102990042404,"htebayesian.tau100","bayesian","MD",10
"6192",6192,"CD007815",0.921020620005435,1.36385219548976,-1.76668152098944,3.64093584789865,5.40761736888809,6.01488577855893,15.7784333068491,7.49624712921593,-31.5568666136983,26.293149500112,0.617110820432183,52.5862990002239,"htebayesian.tau100","bayesian","MD",21
"6193",6193,"CD007815",0.37827312874154,0.296094272973986,-0.223531311587449,0.951609516625994,1.17514082821344,0.761746086788984,3.08311056404119,7.97401821571607,-6.16622112808238,2.05020381390934,0.231156869754119,4.10040762781867,"htebayesian.tau100","bayesian","MD",19
"6194",6194,"CD007815",-0.766535251549259,0.438523791846319,-1.63817772104981,0.0995861675161705,1.73776388856598,1.55913317902396,-21.1556694027736,13.1121224327278,42.3113388055472,5.63843961821786,0.750015071483008,11.2768792364357,"htebayesian.tau100","bayesian","MD",19
"6195",6195,"CD007815",0.512727827383327,1.84283348933998,-3.15985980690909,4.15418614167409,7.31404594858318,6.95473056115196,5.62353505494793,6.05582998390566,-11.2470701098959,26.1406178243006,0.533387725786878,52.2812356486012,"htebayesian.tau100","bayesian","MD",16
"6196",6196,"CD007815",0.0277069062140577,0.304122743455774,-0.568303636228736,0.633922358613311,1.20222599484205,0.544856558779701,-1.92951467171013,4.97645924724292,3.85902934342026,1.08981377842744,0.201870834338907,2.17962755685488,"htebayesian.tau100","bayesian","MD",15
"6197",6197,"CD007815",-1.09652495351214,0.526247070932125,-2.14905528944052,-0.0500391337509891,2.09901615568953,1.66253668297971,-21.9735681836024,11.0612674749763,43.9471363672047,5.27784177793166,0.618509962279079,10.5556835558633,"htebayesian.tau100","bayesian","MD",15
"6198",6198,"CD007821",0.334346043590353,0.691634320344903,-1.07306702086864,1.63898342785422,2.71205044872286,0.470321723183451,-0.828142566339397,11.7123207041212,1.65628513267879,0.164664700412331,0.20570741407295,0.329329400824663,"htebayesian.tau100","bayesian","MD",14
"6199",6199,"CD007821",0.00581376914795587,1.20235060610444,-2.24080728318942,2.36039871360994,4.60120599679935,0.904528737681283,-4.61325299296779,15.146210760477,9.22650598593559,0.570184642786937,0.800507227705496,1.14036928557387,"htebayesian.tau100","bayesian","MD",7
"6200",6200,"CD007821",0.210836439066885,0.98359210839711,-1.74210074943825,2.10348681743563,3.84558756687388,0.755197608886831,-2.95419827815777,12.7856027654292,5.90839655631554,0.501911937558204,0.707229452546411,1.00382387511641,"htebayesian.tau100","bayesian","MD",8
"6201",6201,"CD007821",0.355510030276714,0.971784968848247,-1.59536638552666,2.22898506015273,3.8243514456794,0.738708610956821,-2.18032148086304,12.5918974908059,4.36064296172608,0.277698911587493,0.714280083816712,0.555397823174986,"htebayesian.tau100","bayesian","MD",8
"6202",6202,"CD007821",0.238187776663373,1.16655951380075,-2.01674731614467,2.56336540015738,4.58011271630204,0.938568097872583,-3.07305037051857,11.2803577397754,6.14610074103714,0.455851245135343,0.60100703819483,0.911702490270685,"htebayesian.tau100","bayesian","MD",6
"6203",6203,"CD007821",-0.569106845481111,0.480181425425071,-1.4990332868312,0.397076284711078,1.89610957154228,0.587249399982714,-7.96957598461413,5.48972080347749,15.9391519692283,0.985397018445201,0.384595832263652,1.9707940368904,"htebayesian.tau100","bayesian","MD",10
"6204",6204,"CD007821",-0.102351360713219,0.551909479078377,-1.14830783792995,1.00667437700227,2.15498221493222,0.488014940096652,-2.20696145712775,3.50658473925276,4.4139229142555,0.39451558309171,0.223798881122872,0.78903116618342,"htebayesian.tau100","bayesian","MD",7
"6205",6205,"CD007821",-0.458915540301359,0.717331306789262,-1.86403369638221,0.966509156325582,2.83054285270779,0.939755943077329,-5.97740719315102,5.97978932558673,11.954814386302,1.64276025145826,0.586967871232119,3.28552050291651,"htebayesian.tau100","bayesian","MD",7
"6206",6206,"CD007821",-0.130831493816632,0.854079481010907,-1.7893457040932,1.5319447273937,3.3212904314869,0.645379290913771,-2.47658904402927,3.98849825311924,4.95317808805854,0.384375560027569,0.434649699754137,0.768751120055137,"htebayesian.tau100","bayesian","MD",5
"6207",6207,"CD007821",-3.20165184193659,3.17854798078438,-9.5268616280144,3.17686324425422,12.7037248722686,7.01086071545486,-23.2475486829184,1.25701067580242,46.4950973658369,15.6469272815226,0.431401382631412,31.2938545630453,"htebayesian.tau100","bayesian","MD",7
"6208",6208,"CD007821",-2.26664373021722,3.63475635703964,-9.41733634705626,4.98344650932306,14.4007828563793,7.07473310542155,-15.3747643712122,3.22362916878771,30.7495287424244,14.078201006688,1.66555538017464,28.156402013376,"htebayesian.tau100","bayesian","MD",6
"6209",6209,"CD007821",-0.501577574916169,0.468521606736214,-1.4238355198957,0.460332010729661,1.88416753062536,0.648121929937588,-6.4795286576513,4.70876243673523,12.9590573153026,1.07454370604477,0.692694130759959,2.14908741208953,"htebayesian.tau100","bayesian","MD",9
"6210",6210,"CD007821",-17.8790927997186,20.2672374275007,-56.4493868349856,24.2027856361264,80.652172471112,62.9437894678891,-173.429281996096,0.86664739917323,346.858563992193,141.454826873793,0.262316767587822,282.909653747586,"htebayesian.tau100","bayesian","MD",6
"6211",6211,"CD007821",-5.33067770881995,8.0079967327918,-21.01270396266,11.5548447802938,32.5675487429538,14.26446763065,-28.4091354815384,0.800734046488362,56.8182709630769,24.7805614983997,0.251128688904572,49.5611229967994,"htebayesian.tau100","bayesian","MD",5
"6212",6212,"CD007821",0.754890393070076,0.756599892937258,-0.750553984981906,2.24341515619431,2.99396914117621,1.17243011302265,1.98385746017147,6.48465950643681,-3.96771492034294,1.71791991155869,0.859555824915256,3.43583982311737,"htebayesian.tau100","bayesian","MD",7
"6213",6213,"CD007821",-5.60407604808716,3.93045923271114,-13.3713882389374,2.22964498432628,15.6010332232637,14.4512756451758,-86.0758216580534,2.07575258010847,172.151643316107,52.6178419760408,0.350368535272403,105.235683952082,"htebayesian.tau100","bayesian","MD",15
"6214",6214,"CD007821",1.22115089735383,2.38746634460757,-3.62458935339126,5.96340939404901,9.58799874744027,5.27611632983815,8.02952799954294,0.943519762971555,-16.0590559990859,11.8839346804705,0.185072469987586,23.767869360941,"htebayesian.tau100","bayesian","MD",7
"6215",6215,"CD007825",-0.401623711487696,2.25161885876554,-4.18106603981497,3.36596146259559,7.54702750241056,1.41630391615898,-2.63311314313653,21.3319485203842,5.26622628627306,5.83076440956783,4.20382358673142,11.6615288191357,"htebayesian.tau100","bayesian","MD",5
"6216",6216,"CD007825",-0.139644957755498,1.96984088146233,-3.67778660515668,3.38614029561905,7.06392690077573,1.32720231591159,-1.00958741109997,18.1000345338719,2.01917482219995,5.05738699025288,4.20376631945435,10.1147739805058,"htebayesian.tau100","bayesian","MD",5
"6217",6217,"CD007830",0.0562162480236997,0.843711943238116,-1.58481119379968,1.73710105856617,3.32191225236585,0.622123451272037,-5.89911749825723,18.6645599756831,11.7982349965145,0.178673528413505,0.361717508872342,0.35734705682701,"htebayesian.tau100","bayesian","MD",14
"6218",6218,"CD007830",0.0608426020487572,1.36812881731384,-2.46099615889321,2.8591134494223,5.32010960831551,0.96216362421909,-6.63623695140145,27.2806975962129,13.2724739028029,1.08076635665311,0.768975365829341,2.16153271330621,"htebayesian.tau100","bayesian","MD",9
"6219",6219,"CD007830",16.3849671100132,12.7682887637525,-10.3293245365532,40.7564631551425,51.0857876916956,38.9988710672193,173.489375844886,0.426119343286284,-346.978751689772,105.455635002065,0.144013887553161,210.911270004129,"htebayesian.tau100","bayesian","MD",9
"6220",6220,"CD007830",5.45433884793044,2.19987402755765,0.986128160367643,9.84328249690421,8.85715433653657,5.88524630903332,47.8739529448518,2.6391318551223,-95.7479058897036,15.891919093321,0.69538830528756,31.7838381866421,"htebayesian.tau100","bayesian","MD",9
"6221",6221,"CD007830",0.0873226264549771,0.641405016966813,-1.13019244151467,1.40743388084565,2.53762632236032,0.470789925173266,-3.65694786951309,12.9436004560865,7.31389573902618,0.13869633296679,0.452428867162707,0.27739266593358,"htebayesian.tau100","bayesian","MD",16
"6222",6222,"CD007830",0.0389280197661125,1.0131400506022,-1.91993789819912,2.10985212110125,4.02979001930037,0.82218149720062,-3.39775847959054,14.5647085028276,6.79551695918108,0.451256551682686,1.48012729338666,0.902513103365372,"htebayesian.tau100","bayesian","MD",8
"6223",6223,"CD007830",0.0397437263480235,1.01649604143165,-1.98397271703623,2.04901948665694,4.03299220369317,0.80963618373815,-2.22232672045838,14.6239551448506,4.44465344091676,0.899396299842299,1.52396679627261,1.7987925996846,"htebayesian.tau100","bayesian","MD",8
"6224",6224,"CD007830",0.100328298262721,0.751954431876029,-1.41855816515031,1.58096667683768,2.99952484198799,0.573895608285475,-3.10291633921505,13.2220570124942,6.20583267843011,0.345795183486736,0.750037206005073,0.691590366973473,"htebayesian.tau100","bayesian","MD",12
"6225",6225,"CD007830",0.0874386907773962,0.901679594010327,-1.69798303985611,1.90093022311462,3.59891326297073,0.762800890020624,-2.20630442045107,11.8668604904754,4.41260884090214,0.615572038088545,1.26635942904378,1.23114407617709,"htebayesian.tau100","bayesian","MD",8
"6226",6226,"CD007834",-3.36385930003479,1.96612147000647,-7.35422910890567,0.56614587948933,7.920374988395,4.33792005400257,-25.6068505259457,3.70864242410874,51.2137010518914,9.79456919180884,0.803947978429431,19.5891383836177,"htebayesian.tau100","bayesian","MD",7
"6227",6227,"CD007834",-0.999798027000508,0.698647877645065,-2.36347431573772,0.368076195951684,2.73155051168941,0.648581705598688,-10.9308025814225,6.99342118521754,21.8616051628451,0.753879357126203,0.310266105259995,1.50775871425241,"htebayesian.tau100","bayesian","MD",8
"6228",6228,"CD007834",-0.433142897701361,0.876689658315992,-2.12887667023103,1.29293573091224,3.42181240114327,0.686244195066808,-5.44612655767084,6.41135153865284,10.8922531153417,0.364647718317419,0.343950502471604,0.729295436634838,"htebayesian.tau100","bayesian","MD",6
"6229",6229,"CD007834",-1.09469497554375,1.20374374013738,-3.25481470950679,1.23534986485221,4.490164574359,1.06155905078588,-8.23071658890399,6.63258826261993,16.461433177808,1.20404298758558,0.412897325335561,2.40808597517117,"htebayesian.tau100","bayesian","MD",5
"6230",6230,"CD007834",-0.940575521958391,0.814824241411155,-2.4975463757818,0.722521581456242,3.22006795723805,0.792323175273057,-9.64263841272934,7.71274570665234,19.2852768254587,0.983302045005389,0.365121068967659,1.96660409001078,"htebayesian.tau100","bayesian","MD",7
"6231",6231,"CD007834",-0.633578766167441,0.746382482853935,-2.09173128561117,0.824614090474712,2.91634537608588,0.639588542049426,-7.18722483293368,6.33340237692464,14.3744496658674,0.469002372001101,0.323559450474269,0.938004744002203,"htebayesian.tau100","bayesian","MD",7
"6232",6232,"CD007854",-1.29512469629528,0.791380390614186,-2.83232632645394,0.254626937849017,3.08695326430296,0.864807000192958,-12.5097109878606,7.58412258130435,25.0194219757213,1.57351081778494,0.502645611794164,3.14702163556989,"htebayesian.tau100","bayesian","MD",7
"6233",6233,"CD007854",-2.46650142387946,1.14152944550811,-4.71680082938822,-0.107602028001656,4.60919880138657,1.80457766925653,-18.6788476917722,8.94455949996129,37.3576953835445,3.07678484165795,1.51675392595402,6.1535696833159,"htebayesian.tau100","bayesian","MD",6
"6234",6234,"CD007854",-7.42728054838614,6.20570464086288,-19.6930440323235,5.51647750086048,25.209521533184,12.6237671549023,-53.0798478708288,14.4568560401291,106.159695741658,23.5827717185146,3.78246497850134,47.1655434370291,"htebayesian.tau100","bayesian","MD",6
"6235",6235,"CD007857",0.374083124361185,0.349654425929805,-0.307902717737818,1.07537837014169,1.38328108787951,0.436056839396534,6.92718622748199,11.5618056287403,-13.854372454964,0.649799519334194,0.241840526385995,1.29959903866839,"htebayesian.tau100","bayesian","MD",31
"6236",6236,"CD007857",176.19143507752,14.9873674204433,146.889939283967,205.415658898787,58.5257196148208,97.8548236731972,7470.62069538975,9.98559201584416,-14941.2413907795,720.305388326491,8.87727541082807,1440.61077665298,"htebayesian.tau100","bayesian","MD",33
"6237",6237,"CD007857",8.36977923394972,2.28052008881219,3.84861110203108,12.883055684077,9.03444458204594,11.3857534673325,191.8488875576,60.2214715785163,-383.697775115201,66.026312256672,46.1580763471523,132.052624513344,"htebayesian.tau100","bayesian","MD",27
"6238",6238,"CD007857",-0.648502409865753,0.541230406174515,-1.70289251604719,0.422458521232073,2.12535103727927,0.414200485438792,-9.88061738495485,5.88729069021258,19.7612347699097,0.257076115033373,0.136762385342484,0.514152230066746,"htebayesian.tau100","bayesian","MD",11
"6239",6239,"CD007857",-0.708434848552371,1.62296313100199,-3.90324068177937,2.56794608125173,6.4711867630311,3.88944482449512,-7.85800323441482,4.23746411356866,15.7160064688296,9.1464812199825,0.792887113045762,18.292962439965,"htebayesian.tau100","bayesian","MD",8
"6240",6240,"CD007858",0.327567905432559,0.797399724100962,-1.16944578782512,1.84037539083705,3.00982117866216,0.616562393394928,0.142994693330595,3.2998911560063,-0.285989386661191,0.465363823092857,0.490835442213268,0.930727646185714,"htebayesian.tau100","bayesian","MD",5
"6241",6241,"CD007858",-0.228138970087483,1.02645391484691,-2.13486621924922,1.79553294373635,3.93039916298556,0.771440260908915,-3.3936818254608,5.79229327866336,6.7873636509216,0.360228322050202,0.693324065568446,0.720456644100405,"htebayesian.tau100","bayesian","MD",5
"6242",6242,"CD007867",-2.12645939829216,3.12858076020515,-8.34748904683105,4.05164580300251,12.3991348498336,8.97031287112569,-22.9417036907257,2.79369284924542,45.8834073814514,25.5133735174655,1.00411313042442,51.026747034931,"htebayesian.tau100","bayesian","MD",10
"6243",6243,"CD007867",-1.5142306015538,1.64145109471925,-4.74204158804064,1.79294303621397,6.5349846242546,4.89299588378509,-21.1273018433506,9.07875798301999,42.2546036867012,14.0781209929092,1.92521343868619,28.1562419858184,"htebayesian.tau100","bayesian","MD",11
"6244",6244,"CD007867",-2.88505640930165,2.08158498596771,-6.97407563233088,1.28718320761404,8.26125883994492,6.6673923904908,-38.6945645508825,7.82564956212235,77.389129101765,20.8499437359805,1.69230759221901,41.6998874719609,"htebayesian.tau100","bayesian","MD",12
"6245",6245,"CD007868",-0.365119578846723,0.399075804639742,-1.15828485096376,0.361543090297709,1.51982794126147,0.301154464174951,-29.6191353363317,18.5048147660411,59.2382706726633,0.0795779943637803,0.064547319829595,0.159155988727561,"htebayesian.tau100","bayesian","MD",55
"6246",6246,"CD007868",-0.405103177264089,0.487151603097894,-1.3711066869394,0.554815369241327,1.92592205618073,0.393843243298042,-26.603273121293,20.8882430991652,53.206546242586,0.126461731932914,0.11074741491375,0.252923463865828,"htebayesian.tau100","bayesian","MD",41
"6247",6247,"CD007868",-0.124347035610967,1.29830030741944,-2.62628150886038,2.44478011773847,5.07106162659885,0.999993502114477,-7.15972938091949,18.1711389947457,14.319458761839,0.148749024262293,0.75719434924829,0.297498048524585,"htebayesian.tau100","bayesian","MD",7
"6248",6248,"CD007868",-0.218289661475103,1.42708798120157,-2.906225269173,2.53739826309733,5.44362353227033,0.974900196652651,-8.71944043956762,33.4609766037129,17.4388808791352,1.24844903177744,0.606232470889612,2.49689806355488,"htebayesian.tau100","bayesian","MD",10
"6249",6249,"CD007868",-0.00685882500344437,2.85436882141098,-5.54552014700478,5.6312173316578,11.1767374786626,2.14108038299613,-12.8943935389449,48.2499802601863,25.7887870778899,1.53437455482758,2.39588249398567,3.06874910965515,"htebayesian.tau100","bayesian","MD",5
"6250",6250,"CD007868",-0.119729589565864,1.74117683303713,-3.49011659960474,3.31687363350752,6.80699023311226,1.34347718965851,-5.2794223014427,32.6032129965635,10.5588446028854,1.4770825456366,1.59948829562355,2.9541650912732,"htebayesian.tau100","bayesian","MD",7
"6251",6251,"CD007888",-2.60910285050409,8.19762342841747,-19.0590125517866,14.4429564825719,33.5019690343585,15.1721423577656,-14.7237609124889,1.46777467597109,29.4475218249778,26.7417831816733,0.529334133921487,53.4835663633466,"htebayesian.tau100","bayesian","MD",5
"6252",6252,"CD007888",-0.456749030946849,0.565031301743948,-1.58676742918425,0.637168980335983,2.22393640952024,0.463856457232588,-11.8714070653347,10.5946347792853,23.7428141306693,0.305099575024711,0.172530323505618,0.610199150049421,"htebayesian.tau100","bayesian","MD",16
"6253",6253,"CD007888",-0.324747697404964,0.582537925549712,-1.49575855035134,0.756286565101271,2.25204511545262,0.382518823601367,-10.9044014524859,10.4675142279281,21.8088029049718,0.23462593036395,0.126355667067245,0.469251860727899,"htebayesian.tau100","bayesian","MD",17
"6254",6254,"CD007888",-0.457586728607153,0.763980923685627,-1.93479028136527,1.05181585583703,2.9866061372023,0.556194172490143,-6.68902150714949,8.90410726872167,13.378043014299,1.05826573714285,0.488252430592167,2.1165314742857,"htebayesian.tau100","bayesian","MD",9
"6255",6255,"CD007888",-0.682925655720219,0.771518972449169,-2.22948933731763,0.798030721629963,3.02752005894759,0.635979745587622,-8.95786821811986,9.70428254483744,17.9157364362397,1.35709093234103,0.630250135866503,2.71418186468205,"htebayesian.tau100","bayesian","MD",9
"6256",6256,"CD007888",-0.958345548306369,0.724568926045765,-2.2115061223756,0.674954906029218,2.88646102840482,0.743561185246034,-12.4792923525334,10.897965982321,24.9585847050668,0.507784826588123,0.902494688582532,1.01556965317625,"htebayesian.tau100","bayesian","MD",10
"6257",6257,"CD007888",-1.05816493624095,0.797980039224051,-2.46549126355505,0.554910730610099,3.02040199416515,0.651497812113427,-7.98880949302456,4.89532708256666,15.9776189860491,0.621472013951246,0.699052876685187,1.24294402790249,"htebayesian.tau100","bayesian","MD",6
"6258",6258,"CD007888",-0.814849464238554,0.4882360040265,-1.77147995972172,0.165083539181605,1.93656349890332,0.446618970260708,-13.4475248843529,6.83644053502839,26.8950497687057,0.371676140855963,0.334466808154024,0.743352281711927,"htebayesian.tau100","bayesian","MD",13
"6259",6259,"CD007888",0.455547270542962,0.542735763245838,-0.594005365076213,1.52318350417783,2.11718886925405,0.429585906686278,2.27239891542746,6.13371078505381,-4.54479783085492,0.291300514190709,0.164125725715849,0.582601028381418,"htebayesian.tau100","bayesian","MD",11
"6260",6260,"CD007888",0.371371519396569,0.641970585219368,-0.944346919544335,1.61537231651482,2.55971923605915,0.50089298992967,0.247799428572429,6.5863715739301,-0.495598857144858,0.329911705015296,0.196949693699446,0.659823410030592,"htebayesian.tau100","bayesian","MD",9
"6261",6261,"CD007888",1.10516181099418,1.0208458377698,-0.815009823293644,3.06615649098552,3.88116631427917,0.862049534914096,3.01519361628875,5.53820192511566,-6.0303872325775,0.947224601095412,0.415696985196674,1.89444920219082,"htebayesian.tau100","bayesian","MD",5
"6262",6262,"CD007888",3.41629208458582,1.80998569689118,-0.228090053295035,7.03621992345229,7.26430997674732,5.12949232187581,32.8041091459672,3.16331098698159,-65.6082182919343,14.6689868184758,0.339076334791528,29.3379736369517,"htebayesian.tau100","bayesian","MD",10
"6263",6263,"CD007888",3.60072572285892,0.99654675059986,1.59719302016032,5.60754653199931,4.01035351183899,2.56924748619742,30.2107184862218,4.50508157533524,-60.4214369724435,6.50785938181195,0.634507312994405,13.0157187636239,"htebayesian.tau100","bayesian","MD",9
"6264",6264,"CD007888",3.00528734537581,1.11434822241368,0.756798804115462,5.20472730794633,4.44792850383087,3.50285607117809,33.2569630930696,5.8076733729938,-66.5139261861392,10.944250807396,0.709779722227208,21.8885016147919,"htebayesian.tau100","bayesian","MD",12
"6265",6265,"CD007888",4.87431958252707,1.67591635418724,1.4444899268822,8.21782956877867,6.77333964189647,4.03604337900246,37.0891812632474,4.0140181166443,-74.1783625264947,9.75005687018601,0.535437011149973,19.500113740372,"htebayesian.tau100","bayesian","MD",8
"6266",6266,"CD007888",5.06677764831674,1.2464358233097,2.58396485142049,7.60008787598517,5.01612302456468,3.22770466074266,43.3838267455971,4.4983197071808,-86.7676534911942,8.24025495383937,0.736655303916183,16.4805099076787,"htebayesian.tau100","bayesian","MD",9
"6267",6267,"CD007888",1.61954884287906,2.17548422409996,-2.61330432718387,5.84939403227726,8.46269835946113,4.06289851572133,8.93738739484787,1.71323823930846,-17.8747747896957,7.99925526553159,0.232458911641432,15.9985105310632,"htebayesian.tau100","bayesian","MD",6
"6268",6268,"CD007888",2.018697366727,1.76328466939857,-1.49031681315264,5.53533657141926,7.0256533845719,3.33136273210848,10.3010173813809,3.68093397995532,-20.6020347627618,6.53719946054609,1.04986673011194,13.0743989210922,"htebayesian.tau100","bayesian","MD",6
"6269",6269,"CD007888",-0.567186877448178,0.873407689383822,-2.25719849074454,1.16190750282337,3.41910599356791,0.655481809635085,-7.95971776012754,10.0737445169265,15.9194355202551,0.772356955045348,0.605672733614794,1.5447139100907,"htebayesian.tau100","bayesian","MD",8
"6270",6270,"CD007888",-0.666772115735418,1.0404299874543,-2.65999373912073,1.33214394004121,3.99213767916194,0.827263960892806,-5.77760598546949,5.74666229584868,11.555211970939,0.779159942349371,0.555341697070398,1.55831988469874,"htebayesian.tau100","bayesian","MD",5
"6271",6271,"CD007888",0.414403852197252,0.767725531604128,-1.02659996742231,1.93757782511281,2.96417779253512,0.61559427188388,0.174292653835962,6.50530656314856,-0.348585307671925,0.524016007343886,0.31897270908235,1.04803201468777,"htebayesian.tau100","bayesian","MD",7
"6272",6272,"CD007888",4.94655906759872,1.01476890908578,2.9409413316242,6.95565659023278,4.01471525860858,2.13351848467638,33.0484352340447,3.17554405343737,-66.0968704680893,4.49689645802211,0.600320914304757,8.99379291604422,"htebayesian.tau100","bayesian","MD",7
"6273",6273,"CD007888",-0.240348769521924,1.20146124735848,-2.56084150776058,2.07285617715573,4.63369768491631,0.917990837262477,-5.5306748851366,12.0244868943023,11.0613497702732,0.58989298444498,1.46126521493588,1.17978596888996,"htebayesian.tau100","bayesian","MD",6
"6274",6274,"CD007888",-0.264875486403545,0.838956124956747,-1.90022131113606,1.3392546299746,3.23947594111066,0.645604717926058,-6.95778798546236,10.79676135453,13.9155759709247,0.209382695096698,0.253341213778555,0.418765390193396,"htebayesian.tau100","bayesian","MD",9
"6275",6275,"CD007888",-0.415658554927268,1.42740906083829,-3.20225018086522,2.24453459462501,5.44678477549023,1.05303777668878,-1.44019678009481,11.5521354519726,2.88039356018962,4.61603163068011,2.78933992027378,9.23206326136023,"htebayesian.tau100","bayesian","MD",5
"6276",6276,"CD007888",1.36867254373903,2.28143793110224,-3.21855347124183,5.85071020680394,9.06926367804577,4.35025842880762,6.67319561463979,3.23696956155281,-13.3463912292796,8.52229379617852,0.540300685154585,17.044587592357,"htebayesian.tau100","bayesian","MD",6
"6277",6277,"CD007888",-0.412811486740794,0.782250754506924,-1.99496944744471,1.10284630789364,3.09781575533835,0.576440574943094,-9.69276673748336,11.9067133157554,19.3855334749667,0.428326579534299,0.348664519422173,0.856653159068597,"htebayesian.tau100","bayesian","MD",11
"6278",6278,"CD007888",-0.332852663650208,1.06829093170491,-2.39063285918519,1.79925069306594,4.18988355225113,0.845724382309349,-6.23707972947064,9.54444542405581,12.4741594589413,0.384369377426003,0.207803312354994,0.768738754852005,"htebayesian.tau100","bayesian","MD",6
"6279",6279,"CD007888",-0.47560203319372,1.1549203718685,-2.66581087598205,1.74419697297985,4.4100078489619,0.82776046501063,-5.49705670643149,7.20377658185797,10.994113412863,0.344171394588587,0.655082059747971,0.688342789177174,"htebayesian.tau100","bayesian","MD",5
"6280",6280,"CD007888",-0.31695383497396,0.646191184960149,-1.64946246053205,0.879490379016379,2.52895283954843,0.493656402973548,-6.78016962567281,7.65600982866389,13.5603392513456,0.286283793594581,0.332730028516504,0.572567587189161,"htebayesian.tau100","bayesian","MD",10
